0.000000000000000e+00 9.999999989999721e-02 -3.240342711025107e-02 6.932817982887976e-02
1.962893449492222e-07 9.999998043252289e-02 -3.240341361202448e-02 6.932817982887980e-02
3.925786898984444e-07 9.999996096504953e-02 -3.240340011379914e-02 6.932817982887989e-02
5.888680348476666e-07 9.999994149757716e-02 -3.240338661557506e-02 6.932817982888002e-02
1.445286676255470e-06 9.999985656018970e-02 -3.240332772227145e-02 6.932817982888116e-02
2.301705317663273e-06 9.999977162282057e-02 -3.240326882899167e-02 6.932817982888323e-02
3.158123959071076e-06 9.999968668547006e-02 -3.240320993573609e-02 6.932817982888623e-02
4.014542600478879e-06 9.999960174813827e-02 -3.240315104250485e-02 6.932817982889015e-02
6.556237012372074e-06 9.999934966973099e-02 -3.240297625827364e-02 6.932817982890735e-02
9.097931424265269e-06 9.999909759148877e-02 -3.240280147425704e-02 6.932817982893281e-02
1.163962583615846e-05 9.999884551341158e-02 -3.240262669045506e-02 6.932817982896655e-02
1.418132024805166e-05 9.999859343549944e-02 -3.240245190686770e-02 6.932817982900855e-02
3.959826436698361e-05 9.999607266545536e-02 -3.240070408279804e-02 6.932817982988326e-02
6.501520848591556e-05 9.999355191191583e-02 -3.239895628019018e-02 6.932817983158472e-02
9.043215260484750e-05 9.999103117488116e-02 -3.239720849904416e-02 6.932817983411291e-02
1.158490967237795e-04 9.998851045435170e-02 -3.239546073936005e-02 6.932817983746779e-02
2.031084650040109e-04 9.997985664894150e-02 -3.238946063745427e-02 6.932817985527610e-02
2.903678332842423e-04 9.997120303808492e-02 -3.238346078850888e-02 6.932817988282675e-02
3.776272015644737e-04 9.996254962179614e-02 -3.237746119252688e-02 6.932817992011867e-02
4.648865698447051e-04 9.995389640008938e-02 -3.237146184951126e-02 6.932817996715079e-02
5.521459381249365e-04 9.994524337297880e-02 -3.236546275946500e-02 6.932818002392208e-02
9.596131627036262e-04 9.990483968684227e-02 -3.233745269694379e-02 6.932818041791194e-02
1.367080387282316e-03 9.986444024567624e-02 -3.230944815085287e-02 6.932818102413524e-02
1.774547611861005e-03 9.982404505092213e-02 -3.228144912149510e-02 6.932818184248384e-02
2.182014836439695e-03 9.978365410402090e-02 -3.225345560917300e-02 6.932818287284964e-02
2.589482061018385e-03 9.974326740641312e-02 -3.222546761418880e-02 6.932818411512459e-02
3.873989801047524e-03 9.961597941004338e-02 -3.213727381992836e-02 6.932818941704563e-02
5.158497541076663e-03 9.948873370148714e-02 -3.204913486802937e-02 6.932819682040972e-02
6.443005281105803e-03 9.936153032578819e-02 -3.196105076789633e-02 6.932820632183542e-02
7.727513021134942e-03 9.923436932794696e-02 -3.187302152890179e-02 6.932821791794345e-02
9.012020761164082e-03 9.910725075292051e-02 -3.178504716038640e-02 6.932823160535660e-02
1.029652850119322e-02 9.898017464562239e-02 -3.169712767165882e-02 6.932824738069979e-02
1.356100097471046e-02 9.865741241767206e-02 -3.147393443434034e-02 6.932829684541113e-02
1.682547344822770e-02 9.833492550568260e-02 -3.125109586636039e-02 6.932835971858479e-02
2.008994592174493e-02 9.801271464308685e-02 -3.102861211772732e-02 6.932843594500561e-02
2.335441839526217e-02 9.769078056149119e-02 -3.080648333711354e-02 6.932852546954744e-02
2.661889086877941e-02 9.736912399067078e-02 -3.058470967185450e-02 6.932862823717349e-02
2.988336334229664e-02 9.704774565856508e-02 -3.036329126794776e-02 6.932874419293657e-02
3.473667591505173e-02 9.657046627486078e-02 -3.003476409055899e-02 6.932894084558644e-02
3.958998848780682e-02 9.609380586411687e-02 -2.970702293535739e-02 6.932916634680049e-02
4.444330106056190e-02 9.561776679575386e-02 -2.938006826567376e-02 6.932942051712525e-02
4.929661363331699e-02 9.514235143011465e-02 -2.905390053828050e-02 6.932970317755165e-02
5.414992620607207e-02 9.466756211843262e-02 -2.872852020338528e-02 6.933001414951696e-02
5.900323877882716e-02 9.419340120279959e-02 -2.840392770462485e-02 6.933035325490675e-02
6.385655135158225e-02 9.371987101613406e-02 -2.808012347905895e-02 6.933072031605679e-02
7.137974860023287e-02 9.298709637916101e-02 -2.757974840006002e-02 6.933134414327927e-02
7.890294584888349e-02 9.225585148748368e-02 -2.708127003540084e-02 6.933203406067186e-02
8.642614309753412e-02 9.152614489876165e-02 -2.658468991909521e-02 6.933278941296792e-02
9.394934034618474e-02 9.079798511678437e-02 -2.609000954701961e-02 6.933360954755569e-02
1.014725375948354e-01 9.007138059120395e-02 -2.559723037686816e-02 6.933449381449475e-02
1.089957348434860e-01 8.934633971727193e-02 -2.510635382810955e-02 6.933544156653228e-02
1.165189320921366e-01 8.862287083557986e-02 -2.461738128194623e-02 6.933645215911907e-02
1.240421293407872e-01 8.790098223180408e-02 -2.413031408127572e-02 6.933752495042532e-02
1.315653265894379e-01 8.718068213645450e-02 -2.364515353065421e-02 6.933865930135624e-02
1.390885238380885e-01 8.646197872462727e-02 -2.316190089626229e-02 6.933985457556748e-02
1.466117210867391e-01 8.574488011576151e-02 -2.268055740587284e-02 6.934111013948029e-02
1.541349183353898e-01 8.502939437339993e-02 -2.220112424882108e-02 6.934242536229651e-02
1.616581155840404e-01 8.431552950495366e-02 -2.172360257597687e-02 6.934379961601335e-02
1.691813128326911e-01 8.360329346147101e-02 -2.124799349971913e-02 6.934523227543789e-02
1.767045100813417e-01 8.289269413741027e-02 -2.077429809391250e-02 6.934672271820144e-02
1.842277073299923e-01 8.218373937041665e-02 -2.030251739388615e-02 6.934827032477368e-02
1.917509045786430e-01 8.147643694110318e-02 -1.983265239641476e-02 6.934987447847654e-02
1.992741018272936e-01 8.077079457283580e-02 -1.936470405970179e-02 6.935153456549788e-02
2.067972990759442e-01 8.006681993152237e-02 -1.889867330336477e-02 6.935324997490494e-02
2.143204963245949e-01 7.936452062540598e-02 -1.843456100842291e-02 6.935502009865764e-02
2.218436935732455e-01 7.866390420486218e-02 -1.797236801728687e-02 6.935684433162152e-02
2.293668908218962e-01 7.796497816220038e-02 -1.751209513375069e-02 6.935872207158060e-02
2.368900880705468e-01 7.726774993146938e-02 -1.705374312298586e-02 6.936065271924992e-02
2.444132853191974e-01 7.657222688826698e-02 -1.659731271153772e-02 6.936263567828792e-02
2.519364825678481e-01 7.587841634955372e-02 -1.614280458732384e-02 6.936467035530855e-02
2.594596798164987e-01 7.518632557347071e-02 -1.569021939963479e-02 6.936675615989318e-02
2.669828770651493e-01 7.449596175916166e-02 -1.523955775913686e-02 6.936889250460228e-02
2.745060743138000e-01 7.380733204659896e-02 -1.479082023787720e-02 6.937107880498683e-02
2.820292715624506e-01 7.312044351641396e-02 -1.434400736929088e-02 6.937331447959959e-02
2.895524688111012e-01 7.243530318973129e-02 -1.389911964821034e-02 6.937559895000607e-02
2.970756660597519e-01 7.175191802800741e-02 -1.345615753087685e-02 6.937793164079530e-02
3.045988633084025e-01 7.107029493287327e-02 -1.301512143495420e-02 6.938031197959034e-02
3.121220605570532e-01 7.039044074598105e-02 -1.257601173954451e-02 6.938273939705863e-02
3.196452578057038e-01 6.971236224885512e-02 -1.213882878520624e-02 6.938521332692203e-02
3.271684550543544e-01 6.903606616274705e-02 -1.170357287397434e-02 6.938773320596665e-02
3.346916523030051e-01 6.836155914849483e-02 -1.127024426938245e-02 6.939029847405248e-02
3.422148495516557e-01 6.768884780638618e-02 -1.083884319648739e-02 6.939290857412275e-02
3.497380468003063e-01 6.701793867602597e-02 -1.040936984189565e-02 6.939556295221312e-02
3.572612440489570e-01 6.634883823620784e-02 -9.981824353792098e-03 6.939826105746054e-02
3.647844412976076e-01 6.568155290478987e-02 -9.556206841970741e-03 6.940100234211194e-02
3.723076385462583e-01 6.501608903857441e-02 -9.132517377867652e-03 6.940378626153269e-02
3.798308357949089e-01 6.435245293319199e-02 -8.710755994595986e-03 6.940661227421481e-02
3.873540330435595e-01 6.369065082298940e-02 -8.290922686983089e-03 6.940947984178493e-02
3.948772302922102e-01 6.303068888092182e-02 -7.873017411609723e-03 6.941238842901205e-02
4.024004275408608e-01 6.237257321844909e-02 -7.457040086851364e-03 6.941533750381505e-02
4.099236247895114e-01 6.171630988543603e-02 -7.042990592921584e-03 6.941832653726995e-02
4.174468220381621e-01 6.106190487005687e-02 -6.630868771917516e-03 6.942135500361696e-02
4.249700192868127e-01 6.040936409870382e-02 -6.220674427867372e-03 6.942442238026726e-02
4.324932165354634e-01 5.975869343589959e-02 -5.812407326780033e-03 6.942752814780963e-02
4.400164137841140e-01 5.910989868421406e-02 -5.406067196696673e-03 6.943067179001669e-02
4.475396110327646e-01 5.846298558418501e-02 -5.001653727744437e-03 6.943385279385110e-02
4.550628082814153e-01 5.781795981424284e-02 -4.599166572192145e-03 6.943707064947136e-02
4.625860055300659e-01 5.717482699063940e-02 -4.198605344508026e-03 6.944032485023745e-02
4.701092027787165e-01 5.653359266738077e-02 -3.799969621419457e-03 6.944361489271625e-02
4.776324000273672e-01 5.589426233616411e-02 -3.403258941974715e-03 6.944694027668669e-02
4.851555972760178e-01 5.525684142631850e-02 -3.008472807606721e-03 6.945030050514465e-02
4.926787945246685e-01 5.462133530474980e-02 -2.615610682198771e-03 6.945369508430772e-02
5.002019917733190e-01 5.398774927588943e-02 -2.224671992152245e-03 6.945712352361956e-02
5.077251890219696e-01 5.335608858164718e-02 -1.835656126456271e-03 6.946058533575422e-02
5.152483862706202e-01 5.272635840136796e-02 -1.448562436759358e-03 6.946408003662008e-02
5.227715835192708e-01 5.209856385179252e-02 -1.063390237442964e-03 6.946760714536362e-02
5.302947807679214e-01 5.147270998702201e-02 -6.801388056970003e-04 6.947116618437296e-02
5.378179780165719e-01 5.084880179848659e-02 -2.988073815972576e-04 6.947475667928113e-02
5.453411752652225e-01 5.022684421491783e-02 8.060483181525779e-05 6.947837815896916e-02
5.528643725138731e-01 4.960684210232508e-02 4.580986684530873e-04 6.948203015556891e-02
5.603875697625237e-01 4.898880026397567e-02 8.336749990991957e-04 6.948571220446562e-02
5.679107670111743e-01 4.837272344037899e-02 1.207334731321972e-03 6.948942384430035e-02
5.754339642598248e-01 4.775861630927436e-02 1.579078809388365e-03 6.949316461697208e-02
5.829571615084754e-01 4.714648348562281e-02 1.948908214175169e-03 6.949693406763965e-02
5.904803587571260e-01 4.653632952160261e-02 2.316823963078471e-03 6.950073174472345e-02
