0.000000000000000e+00 9.999999989999904e-02 -5.009144109042999e-02 2.342715156325887e-01
2.977781018028721e-07 9.999997887402361e-02 -5.009142465563863e-02 2.342715156325894e-01
5.955562036057443e-07 9.999995784804910e-02 -5.009140822084914e-02 2.342715156325911e-01
8.933343054086164e-07 9.999993682207557e-02 -5.009139178606157e-02 2.342715156325936e-01
2.192551072219933e-06 9.999984508499313e-02 -5.009132008050225e-02 2.342715156326144e-01
3.491767839031250e-06 9.999975334792846e-02 -5.009124837497875e-02 2.342715156326520e-01
4.790984605842566e-06 9.999966161088185e-02 -5.009117666949162e-02 2.342715156327066e-01
6.090201372653882e-06 9.999956987385339e-02 -5.009110496404107e-02 2.342715156327782e-01
9.945964882738462e-06 9.999929762047975e-02 -5.009089215969108e-02 2.342715156330915e-01
1.380172839282304e-05 9.999902536726618e-02 -5.009067935566359e-02 2.342715156335555e-01
1.765749190290762e-05 9.999875311421266e-02 -5.009046655195860e-02 2.342715156341701e-01
2.151325541299220e-05 9.999848086131921e-02 -5.009025374857613e-02 2.342715156349354e-01
6.007089051383799e-05 9.999575834118848e-02 -5.008812573248903e-02 2.342715156508735e-01
9.862852561468378e-05 9.999303583706516e-02 -5.008599774865262e-02 2.342715156818759e-01
1.371861607155296e-04 9.999031334895032e-02 -5.008386979706724e-02 2.342715157279419e-01
1.757437958163754e-04 9.998759087684514e-02 -5.008174187773329e-02 2.342715157890712e-01
2.963303053803409e-04 9.997907662478846e-02 -5.007508715582666e-02 2.342715160774638e-01
4.169168149443065e-04 9.997056252936669e-02 -5.006843274938232e-02 2.342715165131672e-01
5.375033245082721e-04 9.996204859061565e-02 -5.006177865841242e-02 2.342715170961663e-01
6.580898340722376e-04 9.995353480857111e-02 -5.005512488292907e-02 2.342715178264457e-01
7.786763436362032e-04 9.994502118326871e-02 -5.004847142294436e-02 2.342715187039901e-01
1.270312859522832e-03 9.991031238054127e-02 -5.002134823880947e-02 2.342715238056012e-01
1.761949375409461e-03 9.987560618623537e-02 -4.999423030000274e-02 2.342715313538072e-01
2.253585891296090e-03 9.984090260276492e-02 -4.996711760734111e-02 2.342715413475750e-01
2.745222407182719e-03 9.980620163254500e-02 -4.994001016164157e-02 2.342715537858709e-01
